id_venta,id_cliente,id_vehiculo,id_vendedor,fecha_venta,precio_venta,Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,precio_usd,precio_eur
467,134,1766,10,2024-07-09,1521436.0,Volvo,S90 Momentum D4 [2018-2020],4175000,2018,20000,Diesel,Automatic,Delhi,White,First,Individual,1969 cc,190 bhp @ 4250 rpm,400 Nm @ 1750 rpm,FWD,4963.0,1879.0,1443.0,5.0,55.0,41750.0,36101.225
468,52,1514,14,2025-12-31,1376028.0,Hyundai,Elite i20 Asta 1.4 CRDI [2016-2017],819999,2020,30000,Diesel,Manual,Ahmedabad,White,First,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD,3985.0,1734.0,1505.0,5.0,45.0,8199.99,7090.531353
469,38,1214,14,2026-01-11,1407964.0,Hyundai,Creta SX (O) 1.5 Diesel [2020-2022],1625000,2022,27800,Diesel,Manual,Gurgaon,White,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD,4300.0,1790.0,1635.0,5.0,50.0,16250.0,14051.375
470,147,1865,4,2025-11-26,592381.0,Maruti Suzuki,Alto 800 Lxi,285000,2016,17000,Petrol,Manual,Lucknow,White,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,3395.0,1490.0,1475.0,5.0,35.0,2850.0,2464.395
471,19,899,15,2025-06-30,2470031.0,Tata,Tigor EV XZ Plus,1250000,2021,3000,Electric,Automatic,Hyderabad,Green,First,Individual,,,,FWD,3993.0,1677.0,1532.0,5.0,,12500.0,10808.75
472,59,425,13,2025-03-01,979146.0,Audi,RS5 4.2 Coupe,2900000,2011,56000,Petrol,Automatic,Pune,Red,Third,Individual,4163 cc,444 bhp @ 8250 rpm,430 Nm @ 4000 rpm,AWD,4649.0,1860.0,1366.0,5.0,64.0,29000.0,25076.3
473,46,1338,12,2026-05-23,1704467.0,Hyundai,Santro GLS,141000,2009,56400,Petrol,Manual,Jamshedpur,Silver,Third,Individual,1086 cc,62 bhp @ 5500 rpm,96 Nm @ 3000 rpm,FWD,3565.0,1525.0,1590.0,5.0,35.0,1410.0,1219.227
474,127,1936,12,2024-10-01,2302157.0,Tata,Nexon XM,750000,2019,33000,Petrol,Manual,Delhi,Silver,First,Individual,1198 cc,108 bhp @ 5000 rpm,170 Nm @ 1750 rpm,FWD,3994.0,1811.0,1607.0,5.0,44.0,7500.0,6485.25
475,152,1766,15,2025-01-29,2446482.0,Volvo,S90 Momentum D4 [2018-2020],4175000,2018,20000,Diesel,Automatic,Delhi,White,First,Individual,1969 cc,190 bhp @ 4250 rpm,400 Nm @ 1750 rpm,FWD,4963.0,1879.0,1443.0,5.0,55.0,41750.0,36101.225
476,198,22,9,2025-05-08,1429086.0,Volkswagen,Vento Comfortline Petrol AT,765000,2015,60240,Petrol,Automatic,Bangalore,Brown,First,Individual,1197 cc,103 bhp @ 5000 rpm,153 Nm @ 3800 rpm,FWD,4384.0,1699.0,1466.0,5.0,55.0,7650.0,6614.955
477,106,654,11,2025-05-02,732611.0,Maruti Suzuki,Ciaz VXi,590000,2015,39000,Petrol,Manual,Delhi,White,First,Individual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,4490.0,1730.0,1485.0,5.0,43.0,5900.0,5101.7300000000005
478,70,2,2,2024-07-16,742223.0,Maruti Suzuki,Swift DZire VDI,450000,2014,75000,Diesel,Manual,Ludhiana,White,Second,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,3995.0,1695.0,1555.0,5.0,42.0,4500.0,3891.15
479,119,1992,4,2026-03-02,549620.0,Toyota,Fortuner 2.8 4x4 AT [2016-2020],2750000,2017,219000,Diesel,Automatic,Jaipur,White,Second,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,AWD,4795.0,1855.0,1835.0,7.0,80.0,27500.0,23779.25
480,65,843,5,2025-09-19,596743.0,Honda,City V CVT Petrol [2017-2019],761000,2017,38000,Petrol,Automatic,Ahmedabad,Grey,Second,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0,7610.0,6580.367
481,143,295,15,2025-02-17,966198.0,Audi,Q3 35 TDI Premium + Sunroof,1798999,2016,84700,Diesel,Automatic,Karnal,White,First,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,4385.0,1831.0,1608.0,5.0,64.0,17989.99,15555.944353000003
482,119,725,12,2025-10-11,516709.0,Mahindra,Scorpio S10,925000,2016,150000,Diesel,Manual,Lucknow,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD,4456.0,1820.0,1995.0,8.0,60.0,9250.0,7998.475
483,103,1739,2,2025-07-10,602331.0,Maruti Suzuki,Vitara Brezza VXi,849000,2021,17283,Petrol,Manual,Mumbai,White,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD,3995.0,1790.0,1640.0,5.0,48.0,8490.0,7341.303
484,132,293,1,2024-12-04,1539190.0,Jaguar,XE Prestige Diesel,3299000,2017,29999,Diesel,Automatic,Bangalore,Blue,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,RWD,4795.0,1967.0,1416.0,5.0,56.0,32990.0,28526.453
485,5,1958,5,2025-05-13,489303.0,Toyota,Innova 2.7 GX AT 7 STR [2016-2020],1950000,2018,54000,Petrol,Automatic,Mumbai,Silver,First,Individual,2694 cc,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,RWD,4735.0,1830.0,1795.0,7.0,65.0,19500.0,16861.65
486,178,1646,8,2025-12-12,888107.0,Maruti Suzuki,Wagon R LXI CNG (O),380000,2018,68320,CNG,Manual,Faridabad,Silver,First,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD,3599.0,1495.0,1700.0,5.0,35.0,3800.0,3285.86
487,111,505,6,2024-10-28,436466.0,Ford,Endeavour Titanium 3.2 4x4 AT,3450000,2019,41526,Diesel,Automatic,Coimbatore,Silver,First,Individual,3198 cc,197 bhp @ 3000 rpm,470 Nm @ 1750 rpm,AWD,4892.0,1860.0,1837.0,7.0,80.0,34500.0,29832.15
488,186,1388,10,2025-06-30,1196770.0,BMW,X1 sDrive20d xLine,4475000,2021,7100,Diesel,Automatic,Chennai,Orange,First,Individual,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD,4454.0,2044.0,1545.0,5.0,63.0,44750.0,38695.325000000004
489,163,668,15,2025-03-15,708234.0,Mercedes-Benz,S-Class S 350 CDI,5500000,2015,54000,Diesel,Automatic,Faridabad,White,First,Individual,2987 cc,255 bhp @ 3600 rpm,620 Nm @ 1600 rpm,RWD,5246.0,1899.0,1494.0,5.0,70.0,55000.0,47558.5
490,174,998,6,2025-02-27,1502368.0,Honda,City V,685000,2016,68500,Petrol,Manual,Ahmedabad,Bronze,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0,6850.0,5923.195000000001
491,40,1172,9,2025-03-01,381617.0,Jeep,Compass Model S (O) 1.4 Petrol DCT,2700000,2021,17000,Petrol,Automatic,Delhi,Blue,First,Individual,1368 cc,161 bhp @ 5500 rpm,250 Nm @ 2500 rpm,FWD,4405.0,1818.0,1640.0,5.0,60.0,27000.0,23346.9
492,13,390,13,2026-03-28,2456604.0,Toyota,Innova 2.0 V,575000,2013,82000,Petrol,Manual,Varanasi,Gold,UnRegistered Car,Individual,1998 cc,136@5600,182@4000,,4555.0,1770.0,1755.0,8.0,55.0,5750.0,4972.025000000001
493,176,1678,8,2025-06-19,1534068.0,BMW,3-Series 320d Luxury Line [2014-2016],3750000,2019,42500,Diesel,Automatic,Delhi,White,First,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD,4624.0,2031.0,1429.0,5.0,,37500.0,32426.25
494,90,1062,9,2024-08-29,1882477.0,BMW,3-Series 320d Highline Sedan,1200000,2012,125000,Diesel,Automatic,Ahmedabad,White,First,Individual,,,,,,,,,,12000.0,10376.4
495,45,1030,14,2024-08-21,473170.0,Hyundai,Verna Fluidic 1.6 VTVT SX Opt,380000,2012,53000,Petrol,Manual,Mumbai,Grey,First,Corporate,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,4370.0,1700.0,1475.0,5.0,43.0,3800.0,3285.86
496,150,1813,1,2026-01-12,987683.0,Audi,Q3 30 TDI Premium FWD,1970000,2017,85000,Diesel,Automatic,Chennai,Blue,Second,Individual,1968 cc,150 bhp @ 3500 rpm,340 Nm @ 1750 rpm,FWD,4385.0,1831.0,1608.0,5.0,64.0,19700.0,17034.59
497,194,670,9,2025-07-27,1679277.0,Hyundai,Verna SX Plus 1.6 CRDi AT,1085000,2018,45915,Diesel,Automatic,Mumbai,Black,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD,4440.0,1729.0,1475.0,5.0,45.0,10850.0,9381.995
498,131,1430,2,2025-03-07,2326500.0,Maruti Suzuki,Alto VXi [2014-2019],295000,2015,31000,Petrol,Manual,Patna,White,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3545.0,1490.0,1475.0,5.0,35.0,2950.0,2550.8650000000002
499,53,1087,12,2025-12-06,1170007.0,Hyundai,Accent Executive,400000,2015,41273,Petrol,Manual,Mumbai,White,First,Individual,1495 cc,94 bhp @ 5500 rpm,125 Nm @ 3500 rpm,FWD,4250.0,1670.0,1370.0,5.0,45.0,4000.0,3458.8
500,71,759,2,2025-08-09,2025872.0,Hyundai,Elite i20 Sportz 1.4,565000,2015,65000,Diesel,Manual,Ludhiana,White,Second,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD,3985.0,1734.0,1505.0,5.0,45.0,5650.0,4885.555
